date,open,high,low,close,volume,sma_20,sma_50,sma_200,rsi,macd,pct_change,symbol
2018-05-18,0.23915,0.245,0.23037,0.24324,42061886.81,0.31,,,36.72,-0.02,1.69,
2018-05-19,0.24382,0.2475,0.2358,0.24116,32607149.46,0.3,,,36.26,-0.02,-0.86,
2018-05-20,0.24151,0.26006,0.23832,0.25556,47300696.99,0.3,,,41.76,-0.02,5.97,
2018-05-21,0.25556,0.25999,0.24301,0.24563,41754180.2,0.29,,,39.24,-0.02,-3.89,
2018-05-22,0.24588,0.2473,0.21841,0.22,46428678.88,0.29,,,33.62,-0.02,-10.43,
2018-05-23,0.22,0.2231,0.1927,0.1978,109714442.6,0.28,,,29.65,-0.02,-10.09,
2018-05-24,0.19767,0.2104,0.18865,0.2073,77927006.83,0.27,,,33.28,-0.03,4.8,
2018-05-25,0.20731,0.209,0.19351,0.19788,75352005.68,0.26,,,31.54,-0.03,-4.54,
2018-05-26,0.19798,0.204,0.1938,0.19504,75181277.32,0.25,,,31.02,-0.03,-1.44,
2018-05-27,0.19506,0.1958,0.1901,0.19186,69065730.8,0.25,,,30.41,-0.03,-1.63,
2018-05-28,0.19198,0.194,0.17125,0.17249,97552880.14,0.24,,,26.93,-0.03,-10.1,
2018-05-29,0.17249,0.20896,0.17055,0.20164,152230373.78,0.23,,,38.36,-0.03,16.9,
2018-05-30,0.20176,0.21683,0.19689,0.20779,170042582.1,0.23,,,40.47,-0.03,3.05,
2018-05-31,0.20846,0.22879,0.20321,0.2233,168752746.02,0.23,,,45.55,-0.02,7.46,
2018-06-01,0.22331,0.2285,0.21347,0.22038,120335358.8,0.23,,,44.77,-0.02,-1.31,
2018-06-02,0.22038,0.23,0.21666,0.22648,112561553.74,0.22,,,46.81,-0.02,2.77,
2018-06-03,0.22647,0.23677,0.22259,0.22659,118516861.04,0.22,,,46.84,-0.02,0.05,
2018-06-04,0.2266,0.2303,0.20882,0.21243,117544611.93,0.22,,,42.62,-0.02,-6.25,
2018-06-05,0.21217,0.2216,0.20221,0.21839,126062349.89,0.22,0.27,,44.87,-0.02,2.81,
2018-06-06,0.21835,0.21949,0.20799,0.21452,95597932.0,0.22,0.27,,43.68,-0.01,-1.77,
2018-06-07,0.2147,0.21863,0.208,0.21019,88495885.67,0.21,0.27,,42.31,-0.01,-2.02,
2018-06-08,0.21034,0.21053,0.20025,0.2043,88036857.34,0.21,0.27,,40.47,-0.01,-2.8,
2018-06-09,0.2043,0.21,0.20031,0.2011,77594290.31,0.21,0.26,,39.46,-0.01,-1.57,
2018-06-10,0.20108,0.20108,0.16806,0.17346,142220130.36,0.21,0.26,,32.03,-0.02,-13.74,
2018-06-11,0.17346,0.18067,0.16404,0.17897,89060527.57,0.2,0.26,,34.67,-0.02,3.18,
2018-06-12,0.1791,0.1813,0.158,0.16297,92630936.01,0.2,0.26,,30.92,-0.02,-8.94,
2018-06-13,0.16309,0.16609,0.145,0.15791,123774555.35,0.2,0.26,,29.82,-0.02,-3.1,
2018-06-14,0.15798,0.177,0.153,0.17062,201282329.4,0.2,0.25,,35.98,-0.02,8.05,
2018-06-15,0.17091,0.171,0.15997,0.16097,114391790.3,0.2,0.25,,33.57,-0.02,-5.66,
2018-06-16,0.16098,0.16436,0.15762,0.16191,78883976.9,0.2,0.25,,34.03,-0.02,0.58,
2018-06-17,0.16209,0.16436,0.15962,0.16044,83655537.2,0.19,0.24,,33.64,-0.02,-0.91,
2018-06-18,0.16047,0.1681,0.1554,0.1637,106510458.5,0.19,0.24,,35.43,-0.02,2.03,
2018-06-19,0.1637,0.17149,0.1612,0.167,92579516.2,0.19,0.24,,37.27,-0.02,2.02,
2018-06-20,0.16675,0.16768,0.15675,0.16182,101010133.4,0.19,0.23,,35.55,-0.02,-3.1,
2018-06-21,0.16181,0.16369,0.1567,0.15779,81701394.9,0.18,0.23,,34.23,-0.02,-2.49,
2018-06-22,0.15773,0.15861,0.13429,0.13843,130675681.78,0.18,0.22,,28.71,-0.02,-12.27,
2018-06-23,0.13786,0.14189,0.13345,0.1371,87709847.3,0.18,0.22,,28.37,-0.02,-0.96,
2018-06-24,0.13708,0.13828,0.1191,0.13093,143899464.51,0.17,0.21,,26.79,-0.02,-4.5,
2018-06-25,0.13085,0.13889,0.12619,0.13521,112684748.8,0.17,0.21,,29.72,-0.02,3.27,
2018-06-26,0.13521,0.13571,0.12458,0.12519,64025933.4,0.16,0.21,,27.0,-0.02,-7.41,
2018-06-27,0.12512,0.12832,0.12271,0.12752,94123430.1,0.16,0.2,,28.63,-0.02,1.86,
2018-06-28,0.12753,0.12891,0.11742,0.11825,98846440.6,0.15,0.2,,26.13,-0.02,-7.27,
2018-06-29,0.11818,0.127,0.11359,0.12534,127501994.7,0.15,0.2,,31.09,-0.02,6.0,
2018-06-30,0.12541,0.1388,0.12533,0.13784,165385662.3,0.15,0.19,,38.89,-0.02,9.97,
2018-07-01,0.13783,0.1459,0.13303,0.14211,154425115.8,0.15,0.19,,41.33,-0.02,3.1,
2018-07-02,0.14196,0.16209,0.1376,0.15448,188333609.6,0.15,0.19,,47.84,-0.02,8.7,
2018-07-03,0.15448,0.16054,0.14811,0.14966,185062896.2,0.15,0.19,,45.71,-0.01,-3.12,
2018-07-04,0.14973,0.15999,0.14586,0.15112,102961027.2,0.15,0.18,,46.49,-0.01,0.98,
2018-07-05,0.15122,0.15598,0.143,0.14736,124928340.7,0.14,0.18,,44.72,-0.01,-2.49,
2018-07-06,0.14735,0.14759,0.13803,0.14501,95720066.5,0.14,0.18,,43.6,-0.01,-1.59,
2018-07-07,0.14528,0.14842,0.13698,0.14783,90194782.4,0.14,0.18,,45.36,-0.01,1.94,
2018-07-08,0.14775,0.15,0.14405,0.14481,92832130.7,0.14,0.18,,43.78,-0.01,-2.04,
2018-07-09,0.14482,0.14575,0.13876,0.13935,75579037.6,0.14,0.17,,41.0,-0.01,-3.77,
2018-07-10,0.13934,0.13972,0.12711,0.12814,111283154.2,0.14,0.17,,35.95,-0.01,-8.04,
2018-07-11,0.12807,0.13376,0.12467,0.13144,99990240.3,0.14,0.17,,38.35,-0.01,2.58,
2018-07-12,0.13145,0.13149,0.122,0.1275,86139318.3,0.14,0.17,,36.59,-0.01,-3.0,
2018-07-13,0.12747,0.14356,0.12458,0.13768,152719307.5,0.14,0.17,,43.8,-0.01,7.98,
2018-07-14,0.13735,0.14117,0.13303,0.1365,115057588.4,0.14,0.17,,43.18,-0.01,-0.86,
2018-07-15,0.13664,0.14594,0.13459,0.14227,109368381.5,0.14,0.16,,47.09,-0.01,4.23,
2018-07-16,0.14231,0.15855,0.14037,0.15655,149953484.0,0.14,0.16,,55.27,-0.01,10.04,
2018-07-17,0.15655,0.17644,0.15002,0.17136,213123360.6,0.14,0.16,,61.86,-0.0,9.46,
2018-07-18,0.17136,0.19701,0.17109,0.18053,416309853.99,0.14,0.16,,65.27,0.0,5.35,
2018-07-19,0.18061,0.19217,0.17149,0.18191,282232209.8,0.15,0.16,,65.77,0.0,0.76,
2018-07-20,0.18164,0.18348,0.159,0.16129,253384617.5,0.15,0.16,,53.47,0.0,-11.34,
2018-07-21,0.16112,0.16998,0.15388,0.16327,174968628.3,0.15,0.16,,54.35,0.0,1.23,
2018-07-22,0.1634,0.1792,0.16164,0.16916,189326194.2,0.15,0.16,,56.97,0.0,3.61,
2018-07-23,0.16937,0.18057,0.16409,0.16423,194302721.3,0.15,0.16,,54.17,0.0,-2.91,
2018-07-24,0.16411,0.17868,0.16001,0.17349,240608913.2,0.15,0.16,,58.31,0.0,5.64,
2018-07-25,0.1736,0.17728,0.16644,0.17275,176309661.4,0.15,0.16,,57.86,0.01,-0.43,
2018-07-26,0.17274,0.1755,0.1616,0.164,148549658.7,0.15,0.16,,52.69,0.0,-5.07,
2018-07-27,0.16397,0.1693,0.1551,0.1659,166105202.2,0.16,0.15,,53.66,0.0,1.16,
2018-07-28,0.16586,0.16662,0.15915,0.1641,93577557.9,0.16,0.15,,52.56,0.0,-1.08,
2018-07-29,0.16387,0.1656,0.15954,0.16268,86539098.9,0.16,0.15,,51.66,0.0,-0.87,
2018-07-30,0.16274,0.163,0.14716,0.15327,117831615.3,0.16,0.15,,46.04,0.0,-5.78,
2018-07-31,0.15323,0.15349,0.139,0.14175,139280124.8,0.16,0.15,,40.27,0.0,-7.52,
2018-08-01,0.14152,0.14474,0.135,0.13984,125588838.3,0.16,0.15,,39.39,-0.0,-1.35,
2018-08-02,0.13983,0.14149,0.1285,0.13039,131792025.0,0.16,0.15,,35.27,-0.0,-6.76,
2018-08-03,0.13079,0.13473,0.1229,0.12947,138792398.4,0.16,0.15,,34.89,-0.0,-0.71,
2018-08-04,0.12941,0.13358,0.12353,0.12639,101749830.7,0.16,0.15,,33.58,-0.01,-2.38,
2018-08-05,0.12622,0.1313,0.1244,0.13024,96484560.4,0.16,0.15,,36.78,-0.01,3.05,
2018-08-06,0.1305,0.13618,0.12644,0.12937,103522434.8,0.16,0.15,,36.35,-0.01,-0.67,
2018-08-07,0.12937,0.13227,0.12252,0.12365,117382777.3,0.15,0.15,,33.59,-0.01,-4.42,
2018-08-08,0.1238,0.12387,0.10855,0.11292,165723801.65,0.15,0.15,,29.13,-0.01,-8.68,
2018-08-09,0.11281,0.12631,0.11272,0.12213,177290775.9,0.15,0.14,,36.88,-0.01,8.16,
2018-08-10,0.12213,0.1238,0.11132,0.11485,163283852.6,0.14,0.14,,33.74,-0.01,-5.96,
2018-08-11,0.11461,0.11633,0.10713,0.11022,132856521.3,0.14,0.14,,31.88,-0.01,-4.03,
2018-08-12,0.11022,0.1145,0.10859,0.11153,84899955.5,0.14,0.14,,33.01,-0.01,1.19,
2018-08-13,0.11152,0.11415,0.101,0.10104,117825288.07,0.14,0.14,,28.89,-0.01,-9.41,
2018-08-14,0.10102,0.10113,0.084,0.0935,178829259.07,0.13,0.14,,26.35,-0.01,-7.46,
2018-08-15,0.0935,0.10131,0.09339,0.09361,184857078.8,0.13,0.14,,26.45,-0.01,0.12,
2018-08-16,0.09361,0.0982,0.09138,0.0946,124134745.3,0.12,0.14,,27.42,-0.02,1.06,
2018-08-17,0.0946,0.11,0.0937,0.11,234081259.8,0.12,0.14,,40.57,-0.01,16.28,
2018-08-18,0.11,0.11247,0.09514,0.09831,213897957.5,0.12,0.14,,35.34,-0.01,-10.63,
2018-08-19,0.09832,0.10356,0.09633,0.10143,123775994.1,0.12,0.14,,37.65,-0.01,3.17,
2018-08-20,0.10131,0.10299,0.09159,0.09174,135267717.6,0.11,0.14,,33.63,-0.01,-9.55,
2018-08-21,0.09203,0.09541,0.09001,0.09469,132327843.8,0.11,0.14,,35.87,-0.01,3.22,
2018-08-22,0.09469,0.10082,0.08682,0.08955,188859218.1,0.11,0.14,,33.73,-0.01,-5.43,
2018-08-23,0.08926,0.0942,0.08835,0.09232,127991686.6,0.11,0.13,,35.95,-0.01,3.09,
2018-08-24,0.09222,0.0945,0.0903,0.09381,122264201.2,0.11,0.13,,37.17,-0.01,1.61,
2018-08-25,0.09372,0.09496,0.09177,0.09413,122813941.7,0.1,0.13,,37.44,-0.01,0.34,
2018-08-26,0.0942,0.09467,0.0905,0.09306,106480637.6,0.1,0.13,,36.86,-0.01,-1.14,
2018-08-27,0.09306,0.10157,0.09206,0.10051,167559247.9,0.1,0.13,,43.45,-0.01,8.01,
2018-08-28,0.1005,0.10749,0.0996,0.10555,216112224.0,0.1,0.13,,47.44,-0.01,5.01,
2018-08-29,0.10555,0.10919,0.10121,0.10535,223271747.1,0.1,0.13,,47.3,-0.01,-0.19,
2018-08-30,0.10535,0.10753,0.09661,0.10066,192982516.5,0.1,0.13,,43.96,-0.01,-4.45,
2018-08-31,0.10083,0.10343,0.09851,0.1017,150820489.4,0.1,0.13,,44.89,-0.01,1.03,
2018-09-01,0.10158,0.11032,0.10131,0.10699,197881916.2,0.1,0.13,,49.48,-0.01,5.2,
2018-09-02,0.10699,0.10771,0.102,0.10499,160240191.3,0.1,0.13,,47.86,-0.0,-1.87,
2018-09-03,0.10471,0.1055,0.10215,0.10352,112188192.6,0.1,0.13,,46.65,-0.0,-1.4,
2018-09-04,0.1036,0.10709,0.10334,0.10521,140038510.0,0.1,0.12,,48.27,-0.0,1.63,
2018-09-05,0.10522,0.10621,0.08561,0.08637,235189147.4,0.1,0.12,,35.37,-0.0,-17.91,
2018-09-06,0.08637,0.08877,0.08085,0.0884,183458796.3,0.1,0.12,,37.31,-0.01,2.35,
2018-09-07,0.08835,0.08946,0.0813,0.08287,135249064.3,0.1,0.12,,34.29,-0.01,-6.26,
2018-09-08,0.08285,0.0844,0.07654,0.07749,131933174.1,0.1,0.12,,31.6,-0.01,-6.49,
2018-09-09,0.07737,0.08097,0.07353,0.07601,160703125.0,0.1,0.12,,30.88,-0.01,-1.91,
2018-09-10,0.07592,0.07867,0.0666,0.07343,173188426.7,0.09,0.11,,29.62,-0.01,-3.39,
2018-09-11,0.07345,0.07475,0.06574,0.0701,181972671.9,0.09,0.11,,28.03,-0.01,-4.53,
2018-09-12,0.06999,0.07036,0.06089,0.06627,283607640.7,0.09,0.11,,26.29,-0.01,-5.46,
2018-09-13,0.06628,0.07181,0.06497,0.06951,317801481.5,0.09,0.11,,30.25,-0.01,4.89,
2018-09-14,0.06957,0.07077,0.06541,0.06749,234221654.6,0.09,0.11,,29.19,-0.01,-2.91,
2018-09-15,0.06743,0.07068,0.06732,0.06895,154219827.1,0.09,0.1,,31.06,-0.01,2.16,
2018-09-16,0.06889,0.07,0.06568,0.06988,141868349.3,0.09,0.1,,32.29,-0.01,1.35,
2018-09-17,0.06988,0.07023,0.06256,0.06347,203297571.7,0.08,0.1,,28.52,-0.01,-9.17,
2018-09-18,0.06332,0.07012,0.06193,0.069,236846149.5,0.08,0.1,,35.51,-0.01,8.71,
2018-09-19,0.06892,0.07441,0.06622,0.07218,365958539.1,0.08,0.1,,39.19,-0.01,4.61,
2018-09-20,0.07218,0.08389,0.07111,0.08089,330838102.6,0.08,0.1,,47.96,-0.01,12.07,
2018-09-21,0.08086,0.09035,0.08065,0.08773,551641826.0,0.08,0.1,,53.61,-0.01,8.46,
2018-09-22,0.08767,0.08913,0.0792,0.08338,227327697.6,0.08,0.09,,49.9,-0.01,-4.96,
2018-09-23,0.08331,0.0939,0.08281,0.08986,424470856.1,0.08,0.09,,54.91,-0.0,7.77,
2018-09-24,0.08985,0.09197,0.08146,0.08241,323249784.2,0.08,0.09,,48.86,-0.0,-8.29,
2018-09-25,0.08245,0.08246,0.07425,0.08108,328241867.0,0.08,0.09,,47.85,-0.0,-1.61,
2018-09-26,0.08114,0.08311,0.07648,0.07913,254963273.1,0.08,0.09,,46.33,-0.0,-2.41,
2018-09-27,0.07912,0.0889,0.07777,0.08629,346873558.6,0.08,0.09,,52.31,-0.0,9.05,
2018-09-28,0.0863,0.0885,0.081,0.0839,316240861.2,0.08,0.09,,50.29,-0.0,-2.77,
2018-09-29,0.0839,0.0868,0.08106,0.08446,208369497.3,0.08,0.09,,50.77,-0.0,0.67,
2018-09-30,0.08444,0.0874,0.0825,0.08511,189401740.9,0.08,0.09,,51.36,-0.0,0.77,
2018-10-01,0.08511,0.087,0.08203,0.08467,136128526.6,0.08,0.09,,50.92,-0.0,-0.52,
2018-10-02,0.08451,0.0851,0.08151,0.08224,133043293.2,0.08,0.09,,48.44,-0.0,-2.87,
2018-10-03,0.08221,0.08248,0.0782,0.08088,146109517.9,0.08,0.09,,47.06,-0.0,-1.65,
2018-10-04,0.08082,0.08319,0.08044,0.08164,123500312.2,0.08,0.09,,47.95,-0.0,0.94,
2018-10-05,0.08161,0.0845,0.08029,0.08339,117646712.9,0.08,0.09,,50.04,-0.0,2.14,
2018-10-06,0.08339,0.08411,0.0808,0.08151,110744781.9,0.08,0.09,,47.82,-0.0,-2.25,
2018-10-07,0.08156,0.08558,0.08033,0.08464,128627175.2,0.08,0.09,,51.66,-0.0,3.84,
2018-10-08,0.08465,0.0889,0.08348,0.08698,182425366.6,0.08,0.09,,54.37,-0.0,2.76,
2018-10-09,0.08698,0.08808,0.0848,0.08659,134872526.0,0.08,0.09,,53.83,0.0,-0.45,
2018-10-10,0.08655,0.0869,0.08359,0.08542,131687962.6,0.08,0.09,,52.15,0.0,-1.35,
2018-10-11,0.08547,0.08547,0.0692,0.07079,264191236.5,0.08,0.08,,36.75,-0.0,-17.13,
2018-10-12,0.07079,0.0766,0.0695,0.0732,163124680.7,0.08,0.08,,39.9,-0.0,3.4,
2018-10-13,0.07314,0.07545,0.07258,0.07374,110544712.7,0.08,0.08,,40.61,-0.0,0.74,
2018-10-14,0.07374,0.07459,0.07098,0.0717,126401158.7,0.08,0.08,,38.74,-0.0,-2.77,
2018-10-15,0.07164,0.08497,0.07,0.07671,301872201.8,0.08,0.08,,45.39,-0.0,6.99,
2018-10-16,0.0767,0.07884,0.07565,0.07777,115794153.4,0.08,0.08,,46.71,-0.0,1.38,
2018-10-17,0.07772,0.08132,0.07701,0.07994,131284053.0,0.08,0.08,,49.41,-0.0,2.79,
2018-10-18,0.07994,0.08069,0.075,0.07668,127667976.1,0.08,0.08,,45.67,-0.0,-4.08,
2018-10-19,0.07668,0.0779,0.07577,0.07683,79407741.3,0.08,0.08,,45.87,-0.0,0.2,
2018-10-20,0.07691,0.07876,0.0761,0.07768,97554451.0,0.08,0.08,,47.08,-0.0,1.11,
2018-10-21,0.07769,0.07908,0.07691,0.07721,97607480.6,0.08,0.08,,46.46,-0.0,-0.61,
2018-10-22,0.07722,0.07785,0.0761,0.07731,65297281.2,0.08,0.08,,46.62,-0.0,0.13,
2018-10-23,0.0773,0.07757,0.0735,0.07597,55448274.0,0.08,0.08,,44.7,-0.0,-1.73,
2018-10-24,0.07597,0.07708,0.0753,0.07539,41098558.1,0.08,0.08,,43.85,-0.0,-0.76,
2018-10-25,0.07537,0.07564,0.0737,0.07478,32103956.7,0.08,0.08,,42.93,-0.0,-0.81,
2018-10-26,0.07485,0.0754,0.07348,0.07471,29996800.2,0.08,0.08,,42.82,-0.0,-0.09,
2018-10-27,0.07471,0.07487,0.07329,0.07352,25730010.7,0.08,0.08,,40.88,-0.0,-1.59,
2018-10-28,0.07352,0.07392,0.07255,0.07364,25407915.5,0.08,0.08,,41.17,-0.0,0.16,
2018-10-29,0.07358,0.07379,0.069,0.07019,59442955.1,0.08,0.08,,35.77,-0.0,-4.68,
2018-10-30,0.07018,0.07077,0.06963,0.07007,28837088.0,0.07,0.08,,35.59,-0.0,-0.17,
2018-10-31,0.07007,0.07199,0.06773,0.07061,45075801.2,0.07,0.08,,37.08,-0.0,0.77,
2018-11-01,0.07051,0.07198,0.06966,0.07127,30472543.2,0.07,0.08,,38.95,-0.0,0.93,
2018-11-02,0.07127,0.0738,0.0706,0.07311,39046967.2,0.07,0.08,0.15,43.93,-0.0,2.58,
2018-11-03,0.07311,0.07331,0.0708,0.07177,32565529.0,0.07,0.08,0.15,41.29,-0.0,-1.83,
2018-11-04,0.07177,0.07857,0.0712,0.0773,113670531.6,0.07,0.08,0.15,53.67,-0.0,7.71,
2018-11-05,0.0773,0.07946,0.07499,0.07685,64247590.0,0.07,0.08,0.15,52.7,-0.0,-0.58,
2018-11-06,0.07678,0.08198,0.07678,0.08168,104955381.9,0.07,0.08,0.15,60.9,-0.0,6.28,
2018-11-07,0.08165,0.0826,0.07812,0.079,100250219.0,0.07,0.08,0.15,55.18,-0.0,-3.28,
2018-11-08,0.07903,0.08,0.07647,0.07684,94093833.3,0.07,0.08,0.15,51.02,-0.0,-2.73,
2018-11-09,0.07682,0.0782,0.07401,0.07463,61234405.1,0.07,0.08,0.15,47.11,-0.0,-2.88,
2018-11-10,0.0746,0.07657,0.07419,0.07548,30553646.6,0.07,0.08,0.14,48.74,-0.0,1.14,
2018-11-11,0.07549,0.07798,0.0746,0.077,50981007.5,0.07,0.08,0.14,51.61,-0.0,2.01,
2018-11-12,0.07698,0.078,0.07552,0.07687,49381671.4,0.07,0.08,0.14,51.34,-0.0,-0.17,
2018-11-13,0.0769,0.07715,0.0744,0.07465,46946579.5,0.07,0.08,0.14,46.92,-0.0,-2.89,
2018-11-14,0.07465,0.0747,0.06241,0.06657,158251244.2,0.07,0.08,0.14,35.07,-0.0,-10.82,
2018-11-15,0.0665,0.0669,0.05811,0.06435,191874027.0,0.07,0.08,0.14,32.63,-0.0,-3.33,
2018-11-16,0.06431,0.06499,0.0603,0.06145,91253392.0,0.07,0.08,0.14,29.73,-0.0,-4.51,
2018-11-17,0.06148,0.06157,0.0596,0.06123,55504074.8,0.07,0.08,0.14,29.51,-0.0,-0.36,
2018-11-18,0.06122,0.06354,0.06115,0.06234,57846589.3,0.07,0.08,0.13,32.18,-0.0,1.81,
2018-11-19,0.06235,0.06246,0.05112,0.0527,212725809.1,0.07,0.08,0.13,23.78,-0.0,-15.46,
2018-11-20,0.05265,0.05334,0.0427,0.04587,368762662.4,0.07,0.07,0.13,19.83,-0.01,-12.96,
2018-11-21,0.04582,0.04971,0.04332,0.04839,215533431.5,0.07,0.07,0.13,24.79,-0.01,5.49,
2018-11-22,0.04843,0.04914,0.04366,0.04407,105720802.8,0.07,0.07,0.13,22.25,-0.01,-8.93,
2018-11-23,0.04409,0.0451,0.0416,0.0438,136540568.7,0.07,0.07,0.13,22.09,-0.01,-0.61,
2018-11-24,0.0439,0.0454,0.03699,0.039,177954815.0,0.06,0.07,0.13,19.53,-0.01,-10.96,
2018-11-25,0.039,0.03965,0.03315,0.03832,260385525.8,0.06,0.07,0.12,19.19,-0.01,-1.74,
2018-11-26,0.03832,0.04017,0.03453,0.03652,267212196.5,0.06,0.07,0.12,18.28,-0.01,-4.7,
2018-11-27,0.03655,0.03778,0.03401,0.03693,156122026.1,0.06,0.07,0.12,19.22,-0.01,1.12,
2018-11-28,0.03695,0.0442,0.03691,0.04222,327311575.7,0.06,0.07,0.12,30.31,-0.01,14.32,
2018-11-29,0.04214,0.04487,0.03957,0.04194,243467555.5,0.05,0.07,0.12,30.08,-0.01,-0.66,
2018-11-30,0.04198,0.0425,0.03765,0.03907,186391587.5,0.05,0.07,0.12,27.7,-0.01,-6.84,
2018-12-01,0.03907,0.0424,0.03804,0.04138,125557616.1,0.05,0.07,0.12,32.34,-0.01,5.91,
2018-12-02,0.04133,0.0434,0.04057,0.04187,143922734.4,0.05,0.06,0.12,33.31,-0.01,1.18,
2018-12-03,0.04184,0.04214,0.03785,0.03848,145293533.5,0.05,0.06,0.11,30.08,-0.01,-8.1,
2018-12-04,0.03849,0.04019,0.037,0.03752,162431792.0,0.05,0.06,0.11,29.21,-0.01,-2.49,
2018-12-05,0.03755,0.03768,0.03371,0.03442,246623162.4,0.04,0.06,0.11,26.56,-0.01,-8.26,
2018-12-06,0.03432,0.0359,0.0305,0.03072,208988814.6,0.04,0.06,0.11,23.78,-0.01,-10.75,
2018-12-07,0.0307,0.031,0.02708,0.02975,266226863.36,0.04,0.06,0.11,23.1,-0.01,-3.16,
2018-12-08,0.02971,0.03246,0.02825,0.0302,173784366.9,0.04,0.06,0.11,24.19,-0.01,1.51,
2018-12-09,0.03023,0.03242,0.02956,0.0311,144802722.5,0.04,0.06,0.11,26.42,-0.01,2.98,
2018-12-10,0.03106,0.03199,0.02914,0.02977,122187850.1,0.04,0.06,0.11,25.24,-0.01,-4.28,
2018-12-11,0.02978,0.03013,0.0285,0.02931,95211761.2,0.04,0.06,0.11,24.82,-0.01,-1.55,
2018-12-12,0.02931,0.03088,0.02892,0.03029,89019978.0,0.04,0.06,0.11,27.56,-0.01,3.34,
2018-12-13,0.0303,0.03067,0.02872,0.02912,94079375.3,0.04,0.06,0.11,26.33,-0.01,-3.86,
2018-12-14,0.02913,0.0296,0.02764,0.02832,81044535.1,0.03,0.05,0.1,25.49,-0.01,-2.75,
2018-12-15,0.02831,0.0286,0.02761,0.02807,59384458.1,0.03,0.05,0.1,25.22,-0.01,-0.88,
2018-12-16,0.02806,0.02986,0.02806,0.029,80746045.3,0.03,0.05,0.1,28.26,-0.01,3.31,
2018-12-17,0.029,0.03371,0.0289,0.03241,202451973.6,0.03,0.05,0.1,38.2,-0.01,11.76,
2018-12-18,0.03243,0.03463,0.03128,0.0343,203968434.0,0.03,0.05,0.1,42.92,-0.01,5.83,
2018-12-19,0.0343,0.03808,0.03365,0.03368,315224591.1,0.03,0.05,0.1,41.8,-0.0,-1.81,
2018-12-20,0.03369,0.03987,0.0333,0.03871,324925652.2,0.03,0.05,0.1,52.66,-0.0,14.93,
2018-12-21,0.03869,0.04479,0.03787,0.04031,453341004.8,0.03,0.05,0.1,55.51,-0.0,4.13,
2018-12-22,0.0403,0.04175,0.03811,0.04156,204830435.4,0.03,0.05,0.1,57.65,-0.0,3.1,
